,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,cons.conf.idx,euribor3m,y
4753,42.455477564466484,1,1,7,0,0,0,0,6,2,674,2.366432693399454,13,1,2,-41.87258461887825,1.1223928559581056,0
4754,46.109535191056736,5,2,3,0,1,0,0,7,2,734,2.0,999,0,3,-38.563961045664065,4.921340339366303,0
4755,49.66564420875785,6,2,4,0,1,0,0,8,3,737,1.8328221043789248,999,0,3,-36.1,4.965334355791242,0
4756,39.703414582471595,1,2,6,0,0,0,0,5,3,96,1.0,999,0,3,-45.52904076581344,2.258476360065535,0
4757,32.1648108865354,4,1,6,0,0,0,0,3,2,251,2.8351891134645983,999,0,2,-44.098291508220626,1.2078388419707968,0
4758,55.50209554428401,5,2,6,0,0,0,0,8,1,633,2.950209554428401,999,0,1,-38.19046101974248,1.0890952274865513,0
4759,53.58751894420357,8,1,1,0,1,0,0,6,3,468,2.8618721583694637,999,0,3,-32.61400303107257,0.7853641561944487,0
4760,36.53675324890473,8,2,3,0,0,1,0,5,2,781,1.0,999,0,3,-43.47811000842408,1.017956799154775,0
4761,34.51534174808713,2,1,7,0,1,0,0,6,2,347,3.576708740435641,999,0,2,-40.55767087404356,1.0419037866392078,0
4762,44.753608774301426,1,1,5,0,0,0,0,5,4,2474,1.3585387489434164,999,0,3,-37.381478992392594,1.880919598884371,0
4763,26.917903681942988,2,2,2,0,0,0,0,6,3,1138,1.1311290974204269,999,0,3,-41.87388668625131,4.947969186576014,0
4764,51.733355274726755,9,2,4,1,1,0,0,7,1,606,2.2984116535844406,3,1,2,-36.397296519884534,0.7403190272448966,0
4765,30.779891026708135,5,3,4,0,0,0,0,5,2,386,1.2477006902532204,999,0,3,-46.2,1.299082150388485,0
4766,38.25285495807441,2,2,7,0,0,0,1,10,3,620,1.0,999,0,3,-41.59908641341619,4.2803654346335245,0
4767,27.710440468698422,1,2,3,0,1,0,0,5,3,1329,1.1776101171746056,999,0,3,-36.62378874764,4.862694290437232,0
4768,54.33178798606432,10,2,3,0,0,0,0,9,2,131,1.1670530034839195,999,0,2,-28.01925512334226,0.7854662331984683,0
4769,35.678668682370876,10,2,6,0,0,0,0,5,1,287,2.2409984882218414,999,1,1,-45.766202721200685,1.3435567321770536,0
4770,46.814871182520946,1,1,7,0,0,0,0,9,1,354,1.2268588978151183,3,1,2,-29.868057669344537,0.7786244292769754,0
4771,30.256330634987766,1,2,4,0,0,0,0,9,5,222,2.743669365012235,7,1,2,-37.5,0.881974677460049,0
4772,38.80720463773438,1,2,3,0,0,0,0,7,2,860,5.403602318867189,999,0,3,-42.7,4.959877118144907,0
4773,39.36860845968585,1,2,3,0,0,0,0,8,2,212,1.0,999,0,3,-30.768371077417104,0.8401807434958117,0
4774,49.75149246818776,9,2,3,0,0,0,0,6,3,1840,1.583830822729253,999,0,3,-43.98442781000436,3.923656881776023,0
4775,56.28926844290977,7,2,4,0,1,0,0,4,1,217,1.6776828892725573,999,0,3,-44.713999384069936,1.4996179031309838,0
4776,31.962208350907314,10,3,4,0,0,0,0,5,2,1530,1.025194432728458,999,0,3,-46.14709169127024,1.3253904006743449,0
4777,55.340909942493155,7,2,6,0,1,0,0,5,2,330,2.329545028753422,999,0,3,-41.32273357444936,1.1941706610545904,0
4778,31.179549318437914,3,2,2,1,1,0,0,6,2,481,2.0,999,0,2,-41.21022534078104,4.1958695646276665,0
4779,39.30455844707423,7,2,7,0,0,0,0,6,2,652,1.460911689414845,999,0,1,-41.6757322098882,2.9641468690090234,0
4780,32.5752222308029,10,3,7,0,0,0,0,5,1,398,1.7123888845985493,999,0,3,-42.22212220763507,0.9671178506105136,0
4781,35.377252406338485,3,2,3,0,1,0,0,5,4,760,2.6886262031692425,999,0,3,-42.625140561601505,4.396084034688791,0
4782,67.51383459908017,5,2,1,0,0,0,0,5,2,356,1.741856365485523,999,0,1,-43.04714493812271,1.2697327355144141,0
4783,40.50873585978654,3,2,4,1,1,0,0,8,3,153,1.8362452865955123,1,1,2,-33.354042468030926,0.8231921889153039,0
4784,49.83541949235004,2,2,2,0,0,0,0,8,2,1078,1.0,999,0,3,-43.446082542141994,3.2000891532655604,0
4785,37.379141533908566,1,2,4,0,0,0,0,8,3,290,2.206952822030478,999,0,3,-33.59369991352307,1.540628172031439,0
4786,30.494233324081257,4,2,4,0,0,0,0,7,3,1156,1.499359258231251,999,0,3,-42.7,4.960002562967075,0
4787,48.3268646867065,1,1,4,0,0,0,0,8,3,668,1.9038378123866424,15,1,2,-31.98658934444148,0.8796731353132935,0
4788,32.96228744791101,5,2,7,0,0,0,0,5,1,649,1.0,999,0,1,-43.222627531253394,1.3032743949769097,0
4789,26.776652335016156,9,2,5,0,0,0,0,5,4,347,2.0,999,1,1,-45.79797420302908,1.322011902148694,0
4790,31.415967644772376,2,3,1,0,0,0,0,5,3,590,2.916806471045525,999,0,3,-41.98302576369984,4.719080227866397,0
4791,52.49535893251433,2,1,1,0,0,0,0,6,2,649,2.1009282134971343,999,0,3,-42.42749382355774,4.529935600153739,0
4792,40.03061544584567,5,2,5,0,0,0,0,8,1,356,1.0,4,1,2,-34.02397687103118,0.8501724147294514,0
4793,35.0,9,2,5,0,0,0,0,6,1,365,1.1808641260055803,9,2,2,-41.36709834343292,0.9288684813968963,0
4794,67.69224926812618,6,2,6,0,0,0,0,4,2,172,1.0,999,0,1,-33.663775491401,0.6702302434131355,0
4795,54.41778409803284,4,2,6,0,0,0,0,5,3,1727,1.8022230122541045,999,0,3,-37.64599502279914,4.878568806725573,0
4796,36.37592684318314,8,2,4,0,0,0,0,7,3,343,1.0,6,1,2,-40.3,0.8425675976375072,0
4797,26.29452432875177,9,2,6,0,1,0,0,9,4,249,1.1178097315007072,3,2,2,-36.87560842304625,0.8701053652716966,0
4798,28.665980390760378,10,3,7,0,0,0,0,3,2,390,2.668039218479245,999,0,3,-48.0686568667949,1.4864801963772794,0
4799,58.721246127266696,2,1,7,0,0,0,0,9,1,344,1.0,3,2,2,-32.50906654307573,0.8251461459020856,0
4800,27.879908964711348,1,2,6,0,0,0,0,7,2,1236,6.7704585309448655,999,0,3,-42.7,4.960846972353964,0
4801,70.02170349813765,7,2,4,0,0,0,0,8,1,204,2.4254709288374774,999,0,3,-31.4,0.8481707616404627,0
4802,34.01151709054509,3,3,3,0,1,1,0,5,3,764,2.5581149090100195,999,0,3,-41.402303418109014,4.0151104114643115,0
4803,52.13551022274724,2,2,3,0,0,0,0,5,4,700,2.822040814771063,999,0,3,-34.7093877403251,4.126630197671551,0
4804,25.267216844285485,9,2,5,0,0,0,0,5,5,156,1.6267216844285488,999,0,3,-43.151653388100144,1.3191391292332888,0
4805,39.943095037409364,8,2,4,0,0,0,0,5,2,1221,1.628556560161915,999,0,1,-44.899947960566706,2.6860251481350015,0
4806,35.941269768181286,1,2,7,0,0,0,0,8,3,395,1.4117460463637435,999,0,3,-36.67644446490924,3.2843704164186533,0
4807,57.56903076638828,1,1,3,1,1,0,0,6,4,660,3.8692474361343097,999,0,3,-42.17045211634396,4.679574462050109,0
4808,33.865314324214,1,2,6,0,0,0,0,9,2,135,1.0673428378930012,999,0,3,-41.046491243772806,4.637499263601525,0
4809,39.69362803395711,10,2,1,0,0,0,0,6,1,945,3.811819107338099,999,0,3,-41.26368445591358,4.874220863740433,0
4810,43.08776598919597,2,2,4,0,0,0,0,4,3,963,3.9122340108040263,999,0,3,-39.44361709493466,0.9174973445846726,0
4811,24.946749083108017,1,3,4,0,0,0,0,6,3,351,1.8816563646114979,999,0,1,-40.8,1.260236687270777,0
4812,27.957188533217355,1,2,4,0,0,0,0,6,2,205,3.935782799826035,999,0,3,-40.72936107980863,1.251887227044689,0
4813,37.0,5,2,5,0,0,0,0,11,2,456,1.5838383179991453,999,1,1,-35.05232401581017,2.161578006634971,0
4814,49.39480844731689,2,2,2,0,0,0,0,11,1,1069,1.0,999,0,3,-42.0,4.164468759983967,0
4815,50.059491858563334,3,2,6,0,0,0,0,10,2,209,1.0198306195211106,999,0,3,-41.92993181102541,4.674444941643795,0
4816,80.97756968075136,6,1,7,0,1,0,0,9,4,183,1.6741434397495456,3,1,2,-33.42373691455464,0.7534286437903049,0
4817,43.88440033479321,2,2,2,0,0,0,0,5,3,537,1.618085786027117,999,0,2,-46.2,1.3230804844468542,0
4818,27.241104274069723,8,2,5,0,0,1,0,5,4,786,1.0,999,0,3,-42.26530274260767,1.2616281141584529,0
4819,28.692908089022513,1,3,6,0,1,0,0,6,2,200,1.0,6,2,2,-39.234073478341486,0.7161844973709132,0
4820,81.37105028921542,4,1,1,0,0,0,0,7,2,236,1.0,7,1,2,-32.54342456617688,0.6769052069411698,0
4821,28.238978876954842,1,2,7,0,1,0,0,7,2,174,2.6194894384774217,999,0,3,-39.53897887695484,0.8833178696532903,0
4822,25.558651660533368,1,2,4,0,0,0,0,8,3,184,1.0429732046564129,3,1,2,-30.006271382350782,0.7722845637806971,0
4823,43.07575101650227,3,1,4,0,1,0,0,7,3,356,2.3292040834080616,999,0,3,-33.89890367680715,0.981753669522331,0
4824,29.16987606649137,8,1,5,0,0,0,0,7,3,473,5.591166192670502,999,0,3,-38.820724502304024,2.2811996159415275,0
4825,33.84987683983422,10,2,6,0,0,0,0,6,2,400,1.0,999,0,3,-39.83002463203315,0.7762224884408108,0
4826,36.35019389605124,4,2,4,0,0,0,0,6,4,768,2.6498061039487597,999,0,3,-39.80389479250793,4.958852132856563,0
4827,35.136672876733165,1,2,5,0,0,0,0,5,4,710,1.341682191832915,999,0,3,-36.83051956170947,4.862243662466859,0
4828,31.54837937876624,5,3,5,0,0,0,0,6,4,531,6.369187633030295,999,0,3,-42.354837937876624,4.921333253580585,0
4829,47.14665428804658,2,2,7,0,0,0,0,7,1,527,2.8103676195659064,999,0,3,-37.057643521192176,4.610378588582804,0
4830,23.18706187363944,7,2,3,0,0,0,0,4,3,135,1.854195875090704,999,0,1,-33.648147413216556,0.6666643299927437,0
4831,44.46612022068002,3,2,3,0,0,0,0,4,2,964,2.533879779319979,999,0,3,-42.64139891197765,1.0980617489090827,0
4832,30.495679901899955,2,2,6,0,0,0,0,7,3,545,3.0,999,0,3,-44.16133952386862,4.117572104867774,0
4833,43.08270153563879,4,2,5,0,0,0,0,6,2,836,1.0,3,1,2,-39.317088531660985,0.7894763795595056,0
4834,46.524631385734835,6,1,7,0,0,0,0,5,2,658,2.7541052309558065,999,0,3,-40.663915876419324,1.7387411899734853,0
4835,49.7024720235017,3,1,7,0,0,0,0,10,3,360,1.5878090029377125,3,1,2,-29.976342700881315,0.7493874707620453,0
4836,31.056566640886015,3,2,6,0,1,0,0,4,3,234,2.4447333259674324,6,1,2,-35.77171667955699,0.7238530675800384,0
4837,29.437915581702267,1,2,7,0,0,0,0,4,2,235,1.6568733725533997,999,0,1,-42.18957790851133,0.8664345182758063,0
4838,36.03445563038893,6,2,4,0,0,0,0,10,3,459,1.8068911260777867,999,1,1,-32.16626495096768,0.8217892072789839,0
4839,38.23535449489685,1,2,4,0,0,0,0,8,1,167,1.176515871172638,999,0,3,-31.4,0.8839411613762758,0
4840,25.775303922981134,8,3,6,0,1,0,0,6,4,796,1.0,999,0,3,-39.07354396630682,2.620594286978625,0
4841,36.15458087345878,7,2,5,0,1,0,0,7,5,416,1.5493455895058892,999,0,3,-39.72568089073887,4.961055889694447,0
4842,41.16274791354769,2,2,3,0,0,0,0,5,3,599,1.0,999,0,3,-45.256062101423396,1.8915743518143904,0
4843,29.402263638618148,1,2,5,0,0,0,0,5,2,317,1.0,999,0,2,-43.0353927426034,1.0254857467351077,0
4844,30.397702139190123,8,2,6,0,0,0,0,6,1,689,6.79540427838025,999,0,2,-44.102010628208646,3.507516989175848,0
4845,42.89826378811786,5,2,4,0,1,0,0,8,4,413,1.0,999,0,3,-33.05682302247625,2.944461007787793,0
4846,31.53455535895481,5,3,6,0,0,0,0,5,3,459,1.0,999,0,3,-35.43502601111958,2.75624028310507,0
4847,31.237966249994244,1,2,7,0,0,0,0,8,4,458,1.0,999,0,3,-37.14342869642372,4.828939450893494,0
4848,33.33506010330949,9,2,6,0,0,0,0,4,3,1375,2.1150020725279135,999,0,2,-45.66247409340108,1.2818535015623187,0
4849,49.221524121152775,3,2,5,0,0,0,0,10,3,113,2.4200371736866533,8,2,2,-35.60983271841006,0.8096534202574623,0
4850,34.808546825730815,2,1,7,0,1,0,0,6,1,349,5.042734128654079,999,0,2,-40.704273412865405,1.173846071578867,0
4851,51.46802874895759,6,2,6,0,0,0,0,5,2,386,2.57659856255212,999,0,1,-43.17912977464558,1.0938044076509637,0
4852,31.299971342455088,9,2,6,0,0,0,0,8,2,289,8.700028657544912,999,0,3,-35.89859067006587,4.787988148201918,0
4853,54.6869438292686,4,1,4,0,0,0,0,7,2,640,2.5623146097561986,999,0,1,-40.22581571707273,2.6695679652434903,0
4854,39.313559974908834,3,1,7,0,0,0,0,5,1,497,1.0,999,0,3,-46.2,1.244,0
4855,56.0,8,2,4,0,1,0,0,4,1,330,1.720700495039119,999,0,3,-46.4513695544648,1.368244274753005,0
4856,46.44368074592411,1,2,5,0,0,1,0,5,5,1001,3.195943661045432,999,0,3,-45.26193427121967,2.244885710066452,0
4857,32.69458490524432,6,2,5,0,0,0,0,7,3,440,1.5648616350814386,5,1,2,-35.29817044292823,0.9677990252314304,0
4858,44.80315809337437,1,2,6,0,0,0,0,6,4,852,8.263481903614997,999,0,3,-42.11999199909681,4.947977653319284,0
4859,46.9438866829176,1,2,3,0,1,0,0,7,2,96,1.3122797695545656,4,1,2,-34.33542983381292,1.0045364673609354,0
4860,43.9274158988894,6,1,7,0,0,0,0,6,1,890,4.390030582222036,999,0,3,-42.61224311900004,4.961707477063333,0
4861,41.25521444166942,2,2,3,0,0,0,0,5,3,499,1.0,999,0,3,-36.80196274562934,4.866188950210484,0
4862,42.75698650216286,1,2,5,0,1,0,0,8,3,115,1.5517922290765473,7,2,2,-34.76593259736694,0.8817589611453828,0
4863,25.730273440107215,8,3,6,0,1,0,0,4,4,409,1.4325683600268038,999,0,3,-46.71068847597588,1.3221757323573464,0
4864,41.80499868722915,1,3,6,0,0,0,0,4,1,271,1.3226924086746807,999,0,1,-47.42623115296379,1.373070034132042,0
4865,38.445492551494496,6,2,7,0,1,0,0,9,4,240,1.7227462757472487,2,2,2,-32.84481187010224,0.7037416122026482,0
4866,37.56284670742061,2,2,3,0,1,1,0,4,2,491,1.2053076132256269,999,0,3,-46.38477685190307,1.3717165277854597,0
4867,31.326828480441222,8,2,4,0,1,0,0,4,2,750,1.673171519558777,999,0,3,-46.4941456323971,1.3151853075526505,0
4868,52.06912446903485,3,2,2,0,1,0,0,8,3,766,1.0,3,1,2,-37.096381142245306,0.8911036867035523,0
4869,33.37453239212347,8,2,3,0,0,0,0,4,1,391,1.7968165490154338,3,1,2,-43.84307196857903,1.207911098742097,0
4870,19.70219529064263,9,3,2,0,0,0,0,9,3,451,4.789341412807211,12,1,2,-38.4339197365547,0.8907266613537319,0
4871,51.241745402309306,2,1,4,1,0,0,0,6,1,777,3.8988993869745743,999,0,3,-41.51186325287753,4.870105580957784,0
4872,49.555726963264895,1,2,5,0,0,0,0,8,1,345,1.4141569966604448,3,1,2,-30.46265119465671,0.8309608737261565,0
4873,45.0,4,1,7,0,0,0,0,5,1,503,1.0,999,0,3,-45.23470057500497,2.26804479000187,0
4874,44.885447982688845,4,2,3,0,0,0,0,4,1,964,2.114552017311153,999,0,3,-43.61423931983813,1.152993685732239,0
4875,33.0,1,2,5,0,0,0,0,5,1,845,1.0,999,0,1,-44.83108850780356,1.7489607188051186,0
4876,42.0,4,2,2,0,1,0,0,9,4,87,2.6599191056627176,999,0,3,-31.602428739987598,1.5035625880685919,0
4877,50.2589248207456,6,2,3,0,1,0,0,8,3,739,2.0,999,0,3,-33.71789164914049,3.8663819855764228,0
4878,23.400499373474005,7,2,4,0,0,0,0,6,3,167,2.200071339067715,999,0,3,-40.69996433046614,1.181972177763591,0
4879,42.04627338284041,2,2,6,0,1,0,1,5,4,692,7.64588488860907,999,0,3,-36.4,4.862953726617159,0
4880,37.877500248672796,1,2,4,0,0,0,0,8,3,288,1.969375062168199,999,0,2,-31.262187779756893,0.8744368842630617,0
4881,29.554691438946502,4,3,5,0,0,0,0,5,2,622,1.554691438946501,999,0,3,-38.840642331364606,2.861774894109436,0
4882,30.0,1,2,6,0,0,0,0,8,2,293,1.0195234142175242,8,1,2,-38.13405097915104,0.8968567303109787,0
4883,48.540474620132954,2,2,6,0,1,0,0,6,5,110,1.0,999,0,3,-44.0517649962409,3.101388958717158,0
4884,32.85687035079585,10,2,4,0,1,0,0,9,2,300,2.5009537722145305,999,0,3,-27.558396386339098,1.044075124645362,0
4885,34.79625221102392,1,3,6,1,1,0,0,8,2,151,1.2912497989978255,3,1,2,-33.00374778897608,0.9174111468858845,0
4886,36.65733883528067,1,2,5,1,0,0,0,7,2,713,5.657338835280669,999,0,3,-42.7,4.96134266116472,0
4887,46.370726823053374,7,2,3,0,1,0,0,4,3,634,1.8426817057633436,999,0,3,-46.95841353518701,1.3649206767593505,0
4888,59.0695649251921,3,2,3,0,1,0,0,4,3,255,2.0,999,0,3,-37.26521753740395,0.8912043630691455,0
4889,37.963532040202416,2,2,4,0,1,0,0,9,2,262,1.010419417085024,5,2,2,-37.444777089449374,0.8782133340100807,0
4890,43.67878116279217,8,3,4,0,0,0,0,6,3,497,1.4404062790692769,999,0,3,-42.303634348837654,4.958761625116277,0
4891,38.611230083166056,9,2,5,0,0,0,0,3,3,181,1.087318583309437,999,0,3,-49.19666903355318,1.7141265755950665,0
4892,53.16170886388701,5,1,6,0,1,1,0,10,2,485,1.0,999,0,3,-41.38595388623116,3.861660012778051,0
4893,34.90265928162014,4,1,6,0,0,0,0,7,1,471,2.902659281620142,999,0,3,-36.591570627818285,4.7849683413564525,0
4894,68.06882533738812,5,1,1,1,1,1,0,7,2,216,1.0,999,0,3,-31.937382021478843,0.9110283502613609,0
4895,38.47268210891837,1,2,4,0,1,0,0,4,1,303,2.882818246426304,999,0,2,-46.25273178910817,1.3546444996446554,0
4896,41.45485248587194,1,1,3,0,0,0,0,5,2,692,2.0,999,0,3,-44.92700407486206,2.610283696945669,0
4897,77.6995914815667,6,1,6,1,0,0,0,7,2,314,1.0,5,1,2,-38.55006808640555,0.8013950977788005,0
4898,28.43153334375537,1,2,3,0,1,0,0,5,4,1456,2.0,999,0,3,-45.48423332812232,2.059237881623334,0
4899,30.45433679041682,6,2,6,0,0,0,0,8,2,151,1.1364158023957946,3,1,2,-31.30057382635374,0.8379813066290427,0
4900,45.08185542691737,1,2,7,0,1,0,0,4,4,208,3.188608429811974,3,1,2,-38.53949517366155,0.6717223734442851,0
4901,43.48678743178638,5,2,4,0,0,0,0,8,3,290,1.5012011425648741,999,0,3,-30.601921828103798,0.823633326824701,0
4902,36.47840415370973,1,2,5,0,0,0,0,7,3,104,1.7887994066128954,999,0,3,-43.0424780121532,3.6164842746240464,0
4903,30.954467873625667,2,2,2,0,0,0,1,7,2,228,2.174255354395722,999,0,3,-41.22197874807701,4.821648406105775,0
4904,44.331128246375755,1,2,7,0,1,0,0,8,4,330,1.0662256492751512,999,0,3,-29.85298051942012,0.8109867694782545,0
4905,43.01376389435311,2,2,3,1,0,0,0,5,1,1395,2.0,999,0,3,-41.82431621335716,4.943689785191566,0
4906,45.89816745068657,2,2,6,0,0,0,0,4,1,1421,2.0,999,0,3,-46.92009582954627,1.525671570936417,0
4907,51.171546744167514,7,1,6,0,0,0,0,4,2,430,2.0781768298682866,999,0,3,-45.19522093389936,2.6228729681796676,0
4908,64.80653657508934,5,2,3,0,0,0,0,6,2,475,1.0,999,0,3,-40.13376759438744,1.0065177436371597,0
4909,41.2475876540823,2,2,3,0,1,0,0,7,4,827,4.623793827041151,999,0,3,-42.0792598146179,4.96309405154324,0
4910,35.99714452680397,1,3,7,0,0,0,0,6,4,536,2.772701380984836,999,0,3,-42.60028554731961,4.9571107938363115,0
4911,30.460825059857335,1,2,5,0,0,0,0,9,5,224,2.5391749401426646,9,1,2,-37.5,0.8811566997605706,0
4912,37.44565093936815,1,2,5,0,1,1,0,7,3,106,1.0,999,0,3,-42.942844892186116,3.6703456418659526,0
4913,51.41919405766661,3,1,6,0,0,1,0,4,1,214,3.4323223769333566,999,0,3,-47.27858748382663,1.3886052382631282,0
4914,27.25318679698207,3,3,4,0,0,0,0,9,3,215,2.3132966992455177,6,1,2,-33.860472506001244,0.834587417296809,0
4915,30.0,1,2,6,0,0,0,0,8,1,293,1.9175101946722273,6,1,2,-30.501163345286066,0.7522808586577714,0
4916,34.961935080370594,9,3,4,0,1,0,0,4,2,1597,1.9873116934568658,999,0,3,-46.64429026205559,1.3670230003961787,0
4917,31.219920045135634,3,2,6,0,0,0,0,7,2,292,1.0,7,1,2,-39.67676690808164,0.9634358423470529,0
4918,20.98225556180224,6,3,7,0,1,0,0,4,4,155,1.0,999,0,3,-43.277078559381394,1.2985245583946226,0
4919,27.99235224689988,4,3,7,0,1,0,0,6,3,168,1.0,999,0,3,-39.77629196538963,0.7301471629650178,0
4920,22.93386793061582,7,2,3,0,0,0,0,9,4,452,4.125807126529819,11,1,2,-40.12257862041054,0.9109080398816616,0
4921,53.30423086854222,7,2,6,0,1,1,0,3,1,217,2.0,999,0,2,-45.647525895925035,1.4036967482977023,0
4922,41.03594738706309,2,2,6,0,1,0,1,5,4,691,9.972040921173154,999,0,3,-36.4,4.863984023383527,0
4923,44.85430690355578,10,1,5,0,0,0,0,9,2,178,2.287415857866529,999,0,1,-30.657880205075497,0.7910913177055037,0
4924,35.927310309163424,8,2,6,0,1,0,0,7,2,481,2.0,999,3,1,-40.18793385587237,1.023432004137043,0
4925,28.498975633598757,4,2,6,0,1,0,0,9,1,176,1.9979512671975117,999,0,3,-35.18955146270731,0.7948463450398133,0
4926,51.15791849958279,4,1,3,0,1,0,0,7,4,227,3.9407805626564523,999,0,3,-31.443427587385266,0.8534019781758704,0
4927,33.88624945724421,9,2,4,0,0,0,0,11,4,731,1.0227501085511574,999,0,3,-41.897624511519794,4.037734317416953,0
4928,48.5518136037318,6,2,3,0,0,0,0,7,3,291,2.7927455850727974,999,0,3,-32.75803021537011,2.6037714791145445,0
4929,37.81691342033256,5,2,2,0,1,0,0,5,2,731,1.3633826840665129,999,0,3,-44.60111619010735,2.6231070479141247,0
4930,36.597898389827535,2,2,5,0,0,0,0,8,2,847,1.0,999,0,3,-43.54073556356036,3.1188729634103187,0
4931,30.13324598447919,3,2,3,0,0,0,0,6,2,570,1.7166885038802029,999,0,3,-42.44501965349218,4.93423547338026,0
4932,36.05917778632457,1,3,4,0,0,0,0,3,3,154,2.0940822213675436,3,1,2,-35.05402199769237,0.6760744175863298,0
4933,32.366931595444434,1,2,4,0,0,0,0,6,3,442,1.0,3,1,2,-46.95181237749444,1.2141836265193522,0
4934,41.41217137677961,9,1,5,0,0,0,0,6,4,772,1.509758735913377,999,0,2,-41.05143676727489,3.1854437288373854,0
4935,33.90905133692258,1,3,6,0,0,0,0,4,2,344,1.0,999,0,1,-46.81351171130612,1.4156786326222675,0
4936,47.11922317685504,8,1,6,1,1,0,0,7,1,627,2.662692560771499,3,3,2,-43.51038183151351,0.8501326201801228,0
4937,55.327352085896806,3,2,5,1,0,0,0,10,2,108,1.9901344049083887,4,1,2,-31.384215047853424,0.7378009006502941,0
4938,47.89650468699794,8,2,6,0,0,0,0,7,3,135,1.7931003124665297,999,0,1,-32.21377209352575,1.0022748053012205,0
4939,35.03677091442903,5,1,6,0,0,0,0,8,1,471,3.0033428104026387,999,0,3,-36.084288791107596,4.951321219832402,0
4940,27.570710332257036,1,2,4,0,1,0,0,5,2,1324,1.0,999,0,3,-36.52555627309655,4.404714575523398,0
4941,35.77041479059544,6,2,5,0,1,0,0,7,5,416,1.6042264584863655,999,0,3,-40.08789462601001,4.960561961873623,0
4942,31.969744132113032,1,2,7,0,1,0,0,6,4,233,2.484872066056517,8,1,2,-36.1908454216474,0.7703886572033403,0
4943,40.497642221688274,2,2,2,0,0,0,0,7,3,875,1.7511788891558613,999,0,3,-42.7,4.962499214073897,0
4944,28.50149771106959,8,3,5,0,1,0,0,5,4,1022,2.501497711069588,999,0,3,-40.902695879925254,2.7867469528712525,0
4945,43.5495291593358,4,2,4,0,1,0,0,8,3,412,1.0,999,0,3,-32.372994382697414,2.490203411363281,0
4946,32.631285891023836,7,2,3,0,1,0,0,5,2,1518,1.3156429455119185,999,0,3,-45.095249690708286,2.449725252974252,0
4947,33.9929904752383,9,1,6,0,0,0,0,3,4,256,1.0070095247617008,999,0,1,-34.83551492545928,0.6551192129862876,0
4948,33.55865045318321,1,3,6,0,0,0,0,3,2,305,1.0,10,1,2,-35.70476657097442,0.7044470378133953,0
4949,36.00773149249899,7,3,7,0,0,0,0,9,4,480,1.0077314924989897,999,0,2,-26.988139014488482,0.7213839371573192,0
4950,53.23368852149771,8,2,5,0,0,0,0,8,5,231,2.659786887101375,999,0,3,-35.42063933869587,2.723511407240877,0
4951,33.6862382998938,5,2,7,0,1,0,0,8,5,278,1.5522936166843668,999,0,3,-45.277063833156326,1.160550468004248,0
4952,42.93358819453221,2,2,2,0,1,0,0,6,2,734,2.0,999,0,3,-38.918953590147,4.063107769824757,0
4953,45.59400558643738,1,2,4,0,0,0,0,9,3,407,1.0,999,0,3,-29.701884683389036,0.7790038607999838,0
4954,29.552434082438644,2,2,3,0,0,0,0,5,1,666,1.1381085206096606,999,0,3,-45.958310088933096,1.551600484195069,0
4955,50.300470623191146,5,2,3,1,0,0,0,7,4,1494,2.4248823442022127,999,0,3,-42.7,4.9624248823442025,0
4956,31.51032271303759,3,2,5,0,1,0,0,5,2,1164,1.9931181913082745,999,0,3,-44.9151399791218,3.2180807073459317,0
4957,28.84119711693896,1,2,6,0,1,0,0,7,1,173,2.682394233877922,999,0,3,-38.6802105927774,0.8461795675408441,0
4958,75.24566580792641,6,2,1,0,0,0,0,4,2,359,1.8771670960367914,999,0,1,-45.01184063262546,1.320122463361423,0
4959,41.63436711474314,2,1,7,0,0,0,0,5,1,501,1.0,999,0,3,-46.2,1.244,0
4960,28.240836026612424,5,2,4,0,0,0,1,4,2,229,2.551832794677515,999,0,3,-45.47497108364438,3.370810537454836,0
4961,43.370343871021944,10,3,7,0,0,0,0,6,2,495,1.0,999,0,3,-43.412974556427905,4.2006358491380595,0
4962,76.95873291114937,6,2,7,0,0,0,0,10,4,380,1.020633544425316,999,0,2,-30.450770255230378,0.7282577791978935,0
4963,51.66617190134397,3,1,1,0,1,0,0,6,2,645,2.0,999,0,3,-43.678140605681094,4.163148492320585,0
4964,25.07316208905653,9,3,3,0,1,0,0,8,2,228,1.6178919406289805,11,1,2,-38.052843223748404,0.8955852967124522,0
4965,50.463723391594094,1,2,4,0,0,0,0,5,5,1000,3.880827420354242,999,0,3,-45.61605435973579,1.4653448514198841,0
4966,37.99975838374338,5,2,6,0,0,0,0,5,3,468,1.5000134231253681,8,1,2,-36.549953019061206,0.7714965502567804,0
4967,32.67017817673038,1,2,3,0,0,0,0,5,4,465,1.0,999,0,3,-44.41896215434405,1.2666596436465392,0
4968,50.97293713884245,5,2,7,0,1,0,0,4,4,118,1.0,999,0,3,-47.1,1.470524223988759,0
4969,33.383537908383246,5,2,7,0,0,0,0,4,3,1175,1.191768954191625,999,0,3,-46.25621660155685,2.161520581503022,0
4970,36.00851253215468,1,3,5,0,0,0,0,7,5,215,3.429179466582477,4,1,2,-38.57294866645619,0.7967349272169221,0
4971,42.5709811438898,2,2,4,0,1,0,0,8,3,410,1.0,999,0,3,-30.222033089982794,0.8068495267614462,0
